ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_HISTORY_LENGTH,BAD_DEBT_RATIO,AVERAGE_DELAYED_MONTHS,IS_BAD
5067911,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-1816,1,1,1,0,Laborers,2.0,45,0.0,0.0,0
5089417,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21842,-3869,1,0,0,0,High skill tech staff,2.0,21,0.0,0.0,0
5061952,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12099,-1567,1,0,0,0,Laborers,1.0,9,0.0,0.0,0
5097093,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,1,1,0,0,Drivers,2.0,11,0.0,0.0,0
5026033,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,Rented apartment,-9928,-1531,1,0,0,0,Managers,2.0,12,0.0,0.0,0
5025978,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11416,-2992,1,0,0,0,Laborers,2.0,10,0.0,0.0,0
5024724,M,Y,Y,0,207000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13585,-4902,1,0,0,0,Laborers,1.0,50,0.0,0.0,0
5024467,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10186,-2315,1,0,0,0,Medicine staff,4.0,15,0.3333333333333333,1.0,1
5142555,F,N,Y,0,114750.0,Working,Secondary / secondary special,Widow,House / apartment,-20325,-4213,1,1,1,0,Security staff,1.0,20,0.0,0.0,0
5100115,M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-17704,-3961,1,0,0,0,Managers,2.0,7,0.0,0.0,0
5062087,M,N,Y,0,607500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,2.0,27,0.0,0.0,0
5055998,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-16013,-1517,1,0,1,0,Cooking staff,2.0,28,0.0,0.0,0
5045032,F,Y,Y,1,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-16114,-706,1,0,0,0,Core staff,3.0,9,0.0,0.0,0
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199,-5190,1,0,0,0,Cleaning staff,2.0,14,0.07142857142857142,1.0,1
5126054,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,-13876,-5370,1,1,0,0,High skill tech staff,3.0,13,0.0,0.0,0
5125693,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,6,0.0,0.0,0
5090801,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,6,0.0,0.0,0
5062399,F,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-14547,-4550,1,1,1,0,Laborers,1.0,5,0.0,0.0,0
5118270,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,With parents,-19566,-5453,1,1,0,0,Medicine staff,2.0,7,0.0,0.0,0
5025876,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12017,-192,1,0,0,0,Sales staff,3.0,4,0.0,0.0,0
5114080,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13255,-2324,1,1,0,0,Sales staff,2.0,4,0.0,0.0,0
5061386,M,Y,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-16009,-4642,1,0,0,0,Sales staff,2.0,39,0.0,0.0,0
5149954,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14279,-2939,1,0,0,0,Sales staff,1.0,31,0.0,0.0,0
5092319,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12347,-2057,1,0,0,0,Laborers,2.0,45,0.0,0.0,0
5095500,F,N,Y,0,337500.0,State servant,Higher education,Married,House / apartment,-12797,-2318,1,0,0,0,Core staff,2.0,16,0.0,0.0,0
5028456,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14574,-964,1,0,1,1,Medicine staff,3.0,25,0.0,0.0,0
5117823,M,Y,N,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,2.0,9,0.0,0.0,0
5117168,F,N,N,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,25,0.0,0.0,0
5126386,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-10472,-2996,1,1,0,1,Managers,2.0,48,0.0,0.0,0
5079111,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13246,-635,1,0,0,0,Managers,3.0,45,0.0,0.0,0
5045310,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-16565,-2778,1,0,0,0,Private service staff,1.0,3,0.0,0.0,0
5009898,F,Y,Y,2,90000.0,State servant,Higher education,Married,House / apartment,-11131,-405,1,0,0,0,Core staff,4.0,7,0.0,0.0,0
5061699,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17840,-1993,1,0,1,1,High skill tech staff,2.0,55,0.0,0.0,0
5022561,F,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-13071,-1344,1,0,0,0,Sales staff,3.0,40,0.0,0.0,0
5061107,M,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15771,-4003,1,0,0,0,Core staff,3.0,19,0.05263157894736842,1.0,1
5088960,M,Y,N,0,157500.0,Working,Higher education,Separated,House / apartment,-10510,-2105,1,1,1,0,Accountants,1.0,29,0.0,0.0,0
5052884,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,1,0,0,0,Drivers,2.0,42,0.07142857142857142,2.0,1
5132300,M,Y,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,-12298,-1200,1,0,0,0,Drivers,2.0,10,0.0,0.0,0
5022461,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14173,-217,1,0,0,0,Security staff,3.0,7,0.0,0.0,0
5113271,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-15098,-1562,1,0,0,1,Managers,3.0,24,0.0,0.0,0
5061130,F,N,Y,1,324000.0,State servant,Higher education,Married,House / apartment,-13482,-4795,1,0,0,0,Managers,3.0,38,0.07894736842105263,1.3333333333333333,1
5048048,F,N,Y,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,1,0,0,0,Accountants,2.0,36,0.0,0.0,0
5010775,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0,21,0.0,0.0,0
5096086,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165,-11451,1,0,0,0,Cooking staff,2.0,12,0.0,0.0,0
5125644,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-17380,-2875,1,1,1,0,Sales staff,1.0,14,0.0,0.0,0
5009213,F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2.0,23,0.0,0.0,0
5090680,F,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-14498,-6123,1,0,0,1,Core staff,2.0,8,0.0,0.0,0
5116856,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9818,-520,1,0,0,0,Core staff,1.0,3,0.0,0.0,0
5091684,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16086,-320,1,0,1,0,Laborers,2.0,49,0.0,0.0,0
5009864,M,Y,N,0,225000.0,Working,Higher education,Civil marriage,Rented apartment,-14555,-1226,1,1,0,0,Managers,2.0,32,0.0,0.0,0
5053766,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-14687,-2463,1,1,1,0,Cooking staff,2.0,10,0.0,0.0,0
5105112,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10583,-1184,1,1,0,0,Laborers,3.0,17,0.0,0.0,0
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463,-7048,1,0,0,0,Accountants,2.0,41,0.0,0.0,0
5010081,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,1,0,1,1,Security staff,2.0,58,0.0,0.0,0
5105575,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13827,-879,1,0,1,0,Laborers,1.0,8,0.0,0.0,0
5048047,F,N,Y,0,121500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11157,-277,1,0,0,0,Accountants,2.0,40,0.0,0.0,0
5137465,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15499,-869,1,0,0,0,Private service staff,2.0,1,0.0,0.0,0
5038917,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,3.0,11,0.0,0.0,0
5024946,F,Y,N,1,145350.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9119,-185,1,0,0,0,Laborers,3.0,25,0.04,1.0,1
5113048,M,Y,N,0,310500.0,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1.0,15,0.06666666666666667,1.0,1
5100427,F,N,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,-10746,-1100,1,0,1,0,Sales staff,3.0,42,0.19047619047619047,5.0,1
5025215,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,-21861,-10777,1,0,0,0,Cooking staff,1.0,14,0.0,0.0,0
5035877,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-17766,-2959,1,0,1,0,Sales staff,2.0,2,0.0,0.0,0
5117164,F,N,N,1,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-16150,-5148,1,0,0,0,Medicine staff,2.0,25,0.0,0.0,0
5036077,F,N,Y,2,153000.0,Working,Higher education,Married,House / apartment,-10783,-1011,1,1,1,0,Sales staff,4.0,8,0.0,0.0,0
5041911,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18590,-3382,1,0,1,0,Laborers,2.0,22,0.0,0.0,0
5137270,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15932,-3579,1,1,0,0,Laborers,1.0,10,0.0,0.0,0
5118409,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20014,-249,1,1,1,0,Security staff,2.0,37,0.0,0.0,0
5038660,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-10382,-1081,1,0,1,0,Sales staff,3.0,24,0.0,0.0,0
5010761,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0,26,0.0,0.0,0
5021594,M,Y,Y,1,306000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19201,-1309,1,0,1,0,Managers,3.0,8,0.0,0.0,0
5112744,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,2.0,10,0.0,0.0,0
5096080,M,N,N,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-16148,-4541,1,1,0,0,Drivers,2.0,22,0.0,0.0,0
5139496,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,With parents,-16110,-401,1,0,0,0,Cooking staff,2.0,1,0.0,0.0,0
5038848,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17007,-1569,1,1,1,0,Sales staff,2.0,8,0.0,0.0,0
5041363,F,N,N,0,315000.0,Commercial associate,Higher education,Civil marriage,With parents,-14679,-1282,1,0,0,0,Managers,2.0,43,0.0,0.0,0
5058266,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0,8,0.0,0.0,0
5089135,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15655,-1191,1,0,0,0,Sales staff,3.0,15,0.06666666666666667,1.0,1
5022145,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13177,-1678,1,0,0,0,Sales staff,2.0,20,0.0,0.0,0
5041127,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,30,0.0,0.0,0
5105788,M,Y,N,0,459000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15980,-119,1,1,1,0,Drivers,2.0,15,0.4,2.0,1
5048397,F,N,Y,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,-17965,-2775,1,0,1,0,Private service staff,1.0,53,0.0,0.0,0
5069067,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743,-3093,1,0,0,0,Laborers,1.0,16,0.25,1.0,1
5089655,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0,9,0.0,0.0,0
5038609,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-11020,-3578,1,0,0,0,Core staff,4.0,32,0.0,0.0,0
5042136,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0,48,0.0,0.0,0
5069278,F,N,Y,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16359,-4342,1,0,1,0,Core staff,3.0,23,0.043478260869565216,1.0,1
5115517,F,Y,Y,2,166500.0,Working,Secondary / secondary special,Married,House / apartment,-14557,-7346,1,0,1,1,Accountants,4.0,36,0.0,0.0,0
5053768,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-14687,-2463,1,1,1,0,Cooking staff,2.0,26,0.038461538461538464,1.0,1
5095875,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309,-5179,1,1,1,0,Core staff,2.0,15,0.0,0.0,0
5092339,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19054,-1296,1,0,0,0,Cleaning staff,2.0,38,0.0,0.0,0
5116654,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12917,-1766,1,1,0,0,Sales staff,2.0,13,0.0,0.0,0
5105035,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14968,-118,1,0,0,0,Laborers,3.0,18,0.0,0.0,0
5026454,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377,-3207,1,1,1,0,Core staff,1.0,3,0.0,0.0,0
5145857,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14122,-796,1,0,0,0,Laborers,3.0,35,0.0,0.0,0
5146561,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031,-1436,1,0,0,0,Laborers,4.0,20,0.0,0.0,0
5096798,F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20145,-11907,1,1,1,0,Sales staff,1.0,40,0.0,0.0,0
5041532,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13474,-2894,1,1,1,0,Accountants,2.0,35,0.0,0.0,0
5149243,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-9412,-959,1,0,1,0,IT staff,2.0,15,0.0,0.0,0
5142548,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15849,-1138,1,0,0,0,Private service staff,1.0,24,0.0,0.0,0
5053011,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19200,-11951,1,0,0,0,Medicine staff,1.0,8,0.125,1.0,1
5091412,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579,-1904,1,1,0,0,Laborers,1.0,38,0.0,0.0,0
5116366,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19511,-3503,1,0,0,0,Drivers,2.0,10,0.0,0.0,0
5137000,M,Y,N,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18333,-8143,1,1,1,0,Drivers,2.0,4,0.0,0.0,0
5066909,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-11089,-1467,1,0,0,0,Laborers,2.0,16,0.0,0.0,0
5105770,F,N,N,0,450000.0,Working,Higher education,Separated,House / apartment,-19046,-1002,1,0,1,0,Core staff,1.0,57,0.0,0.0,0
5061571,F,N,N,0,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18452,-137,1,0,0,0,Laborers,2.0,42,0.0,0.0,0
5068663,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,-19305,-1905,1,0,0,0,Core staff,1.0,40,0.0,0.0,0
5105136,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10647,-1610,1,0,0,0,Laborers,2.0,26,0.0,0.0,0
5024134,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-8655,-1067,1,0,1,1,Core staff,2.0,2,0.0,0.0,0
5053385,M,Y,Y,2,247500.0,Working,Incomplete higher,Married,House / apartment,-13102,-962,1,0,0,0,Drivers,4.0,10,0.0,0.0,0
5090865,M,N,N,0,405000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14216,-1923,1,0,0,1,Sales staff,1.0,22,0.0,0.0,0
5126052,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,-13876,-5370,1,1,0,0,High skill tech staff,3.0,50,0.0,0.0,0
5096013,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0,25,0.32,1.375,1
5010161,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-22117,-1621,1,0,1,1,Security staff,2.0,30,0.0,0.0,0
5125934,F,N,Y,2,135000.0,Commercial associate,Lower secondary,Civil marriage,With parents,-9862,-1868,1,1,0,0,Sales staff,4.0,59,0.15254237288135594,3.4444444444444446,1
5149931,F,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18826,-686,1,0,0,0,Laborers,2.0,22,0.0,0.0,0
5149758,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13467,-3850,1,0,1,0,Medicine staff,2.0,3,0.0,0.0,0
5090073,F,N,Y,0,130500.0,Working,Secondary / secondary special,Widow,House / apartment,-18245,-3292,1,0,0,0,Security staff,1.0,26,0.0,0.0,0
5104913,M,Y,N,0,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10962,-3518,1,1,0,0,Laborers,1.0,50,0.02,1.0,1
5052980,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19304,-1601,1,0,0,0,Sales staff,2.0,7,0.0,0.0,0
5095389,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-8900,-673,1,0,1,1,Core staff,3.0,5,0.2,1.0,1
5061786,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14185,-958,1,0,1,1,Laborers,3.0,18,0.0,0.0,0
5035509,F,N,N,1,202500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-19272,-6216,1,0,1,0,Cooking staff,2.0,10,0.0,0.0,0
5117481,F,N,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-14232,-1404,1,0,1,0,Sales staff,2.0,19,0.2631578947368421,1.0,1
5036558,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9529,-999,1,0,0,0,Laborers,3.0,7,0.0,0.0,0
5045905,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990,-2026,1,0,0,0,Drivers,2.0,29,0.0,0.0,0
5054241,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10573,-1185,1,1,1,0,Medicine staff,2.0,15,0.0,0.0,0
5021518,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,19,0.0,0.0,0
5062159,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,1.0,18,0.0,0.0,0
5149135,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12736,-2725,1,0,0,0,Laborers,2.0,28,0.0,0.0,0
5113584,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1.0,19,0.0,0.0,0
5009541,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2.0,14,0.07142857142857142,1.0,1
5054280,M,N,N,0,716323.5,State servant,Secondary / secondary special,Single / not married,With parents,-9377,-2433,1,0,0,0,Laborers,1.0,32,0.1875,1.3333333333333333,1
5022871,F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,47,0.0,0.0,0
5045992,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15256,-4491,1,0,0,0,Laborers,2.0,5,0.0,0.0,0
5024575,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,3.0,7,0.0,0.0,0
5085970,F,N,N,0,126000.0,State servant,Secondary / secondary special,Separated,House / apartment,-20934,-2757,1,1,1,0,Waiters/barmen staff,1.0,9,0.0,0.0,0
5090960,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13592,-3504,1,0,1,1,Accountants,2.0,21,0.0,0.0,0
5067202,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675,-1328,1,0,0,0,Drivers,3.0,48,0.041666666666666664,1.0,1
5092361,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18587,-1388,1,0,0,0,Cleaning staff,1.0,10,0.0,0.0,0
5091072,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13424,-4754,1,0,0,1,Laborers,2.0,3,0.0,0.0,0
5142581,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009,-864,1,0,0,0,Laborers,2.0,9,0.0,0.0,0
5092276,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15552,-5587,1,1,1,0,Laborers,2.0,40,0.0,0.0,0
5095187,M,Y,Y,1,495000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16497,-1190,1,0,1,0,Managers,3.0,26,0.0,0.0,0
5067468,F,N,Y,1,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11380,-1540,1,0,0,1,Laborers,3.0,8,0.0,0.0,0
5142893,F,N,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15260,-622,1,1,0,0,Laborers,2.0,22,0.0,0.0,0
5045977,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21144,-1692,1,0,0,0,Sales staff,2.0,14,0.0,0.0,0
5146498,M,N,N,0,225000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9060,-189,1,1,1,0,Sales staff,2.0,43,0.0,0.0,0
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-21977,-9447,1,0,0,0,High skill tech staff,1.0,18,0.0,0.0,0
5148461,F,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18984,-10821,1,0,0,0,Laborers,2.0,24,0.0,0.0,0
5052771,F,N,N,1,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-16471,-293,1,1,1,0,Laborers,3.0,4,0.0,0.0,0
5116106,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23674,-2087,1,0,0,0,Security staff,2.0,3,0.0,0.0,0
5091181,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126,-2087,1,1,1,0,Accountants,2.0,5,0.0,0.0,0
5142667,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15382,-288,1,0,0,0,Laborers,1.0,6,0.16666666666666666,1.0,1
5087503,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15330,-1014,1,1,1,0,Managers,2.0,7,0.0,0.0,0
5115946,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-16022,-9052,1,0,0,0,Sales staff,2.0,40,0.0,0.0,0
5078785,F,N,Y,0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,-19837,-3220,1,0,1,0,Waiters/barmen staff,1.0,35,0.0,0.0,0
5114075,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,9,0.1111111111111111,1.0,1
5087537,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9874,-1928,1,0,1,0,Laborers,1.0,16,0.125,1.0,1
5106052,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,4.0,4,0.0,0.0,0
5113537,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2.0,20,0.0,0.0,0
5029721,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-9778,-2910,1,1,0,1,Core staff,3.0,30,0.0,0.0,0
5136014,M,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13080,-1327,1,0,0,0,High skill tech staff,3.0,28,0.07142857142857142,1.5,1
5125314,M,N,Y,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,29,0.0,0.0,0
5023422,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3.0,20,0.0,0.0,0
5069064,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762,-2484,1,0,0,0,Laborers,2.0,8,0.0,0.0,0
5088895,F,N,Y,1,117000.0,Working,Higher education,Married,House / apartment,-18989,-551,1,1,0,0,Cleaning staff,3.0,3,0.0,0.0,0
5067501,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17956,-9363,1,0,0,0,Core staff,3.0,15,0.7333333333333333,1.0,1
5096878,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15830,-8130,1,0,0,0,Laborers,2.0,27,0.0,0.0,0
5143234,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10142,-2479,1,0,0,0,Managers,2.0,7,0.0,0.0,0
5125270,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,25,0.0,0.0,0
5091343,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11088,-1447,1,0,1,0,Cooking staff,2.0,5,0.0,0.0,0
5079058,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869,-6904,1,0,1,0,Laborers,2.0,8,0.0,0.0,0
5024915,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-18259,-5756,1,0,1,0,Sales staff,2.0,48,0.0,0.0,0
